Cir [1 | 2 | 2 | 2 | 5 | 3] -> [2 | 0 | 2 | 0 | 3 | 4] -> [2 | 3 | 3 | 2 | 5 | 1] -> [3 | 0 | 3 | 0 | 5 | 3] -> [3 | 1002 | 1002 | 2 | 10 | 5] -> [1002 | 0 | 1002 | 0 | 1 | 4] -> [0.909888 | 6 | 2]
Sim 5.000000 500 500 1 100000
Fil 2.500000 0.000000 500 1000 0
1.412538e+003,4.962796e+000,3.390511e-001,-2.330923e+001
1.584893e+003,4.982908e+000,2.703151e-001,-2.531225e+001
1.778279e+003,4.990383e+000,2.151375e-001,-2.730835e+001
1.995262e+003,4.986764e+000,1.709978e-001,-2.929657e+001
2.238721e+003,4.972649e+000,1.357687e-001,-3.127576e+001
2.511886e+003,4.947832e+000,1.076940e-001,-3.324447e+001
2.818383e+003,4.911395e+000,8.534328e-002,-3.520071e+001
3.162278e+003,4.861727e+000,6.756142e-002,-3.714183e+001
3.548134e+003,4.796514e+000,5.342086e-002,-3.906430e+001
3.981072e+003,4.712687e+000,4.217944e-002,-4.096336e+001
4.466836e+003,4.606357e+000,3.324470e-002,-4.283270e+001
5.011873e+003,4.472745e+000,2.614454e-002,-4.466386e+001
5.623413e+003,4.306144e+000,2.050323e-002,-4.644533e+001
6.309573e+003,4.099965e+000,1.602205e-002,-4.816124e+001
7.079458e+003,3.846921e+000,1.246383e-002,-4.978924e+001
7.943282e+003,3.539479e+000,9.640545e-003,-5.129675e+001
8.912510e+003,3.170669e+000,7.403444e-003,-5.263434e+001
1.000000e+004,2.735366e+000,5.635113e-003,-5.372226e+001
1.122018e+004,2.232022e+000,4.243040e-003,-5.442043e+001
1.258925e+004,1.664568e+000,3.154282e-003,-5.444802e+001
1.412538e+004,1.043885e+000,2.310918e-003,-5.309736e+001
1.584893e+004,3.880018e-001,1.666214e-003,-4.734206e+001
1.778279e+004,2.796248e-001,1.181531e-003,-4.748261e+001
1.995262e+004,9.336134e-001,8.241564e-004,-6.108315e+001
2.238721e+004,1.550853e+000,5.660849e-004,-6.875378e+001
2.511887e+004,2.113882e+000,3.835514e-004,-7.482514e+001
2.818383e+004,2.612432e+000,2.569183e-004,-8.014500e+001
3.162278e+004,3.043091e+000,1.705466e-004,-8.502944e+001
3.548134e+004,3.407777e+000,1.124670e-004,-8.962892e+001
3.981072e+004,3.711833e+000,7.385342e-005,-9.402435e+001
4.466836e+004,3.962340e+000,4.840432e-005,-9.826135e+001
5.011872e+004,4.166883e+000,3.173794e-005,-1.023647e+002
5.623413e+004,4.332773e+000,2.087084e-005,-1.063445e+002
6.309573e+004,4.466641e+000,1.380461e-005,-1.101991e+002
7.079458e+004,4.574263e+000,9.217406e-006,-1.139143e+002
7.943282e+004,4.660541e+000,6.243679e-006,-1.174599e+002
8.912509e+004,4.729561e+000,4.322001e-006,-1.207827e+002
1.000000e+005,4.784687e+000,3.093313e-006,-1.237886e+002
