Cir [1 | 2 | 2 | 2 | 2 | 2] -> [2 | 0 | 2 | 1 | 4 | 2] -> [2 | 1002 | 1002 | 2 | 4 | 2] -> [1002 | 0 | 1002 | 1 | 7 | 3] -> [0.486061 | 4 | 1]
Sim 5.000000 500 500 1 100000
Fil 2.500000 0.000000 700 750 0
4.466836e+002,2.510062e+000,2.457102e+000,-1.852227e-001
5.011872e+002,2.520107e+000,2.453708e+000,-2.319200e-001
5.623413e+002,2.532619e+000,2.449455e+000,-2.900052e-001
6.309573e+002,2.548161e+000,2.444132e+000,-3.620414e-001
7.079458e+002,2.567405e+000,2.437480e+000,-4.510634e-001
7.943282e+002,2.591136e+000,2.429183e+000,-5.606021e-001
8.912509e+002,2.620260e+000,2.418856e+000,-6.946886e-001
1.000000e+003,2.655789e+000,2.406041e+000,-8.578107e-001
1.122018e+003,2.698822e+000,2.390193e+000,-1.054826e+000
1.258925e+003,2.750503e+000,2.370680e+000,-1.290783e+000
1.412538e+003,2.811949e+000,2.346781e+000,-1.570695e+000
1.584893e+003,2.884150e+000,2.317698e+000,-1.899223e+000
1.778279e+003,2.967851e+000,2.282575e+000,-2.280339e+000
1.995262e+003,3.063400e+000,2.240549e+000,-2.716987e+000
2.238721e+003,3.170608e+000,2.190799e+000,-3.210799e+000
2.511886e+003,3.288625e+000,2.132639e+000,-3.761940e+000
2.818383e+003,3.415875e+000,2.065606e+000,-4.369088e+000
3.162278e+003,3.550070e+000,1.989567e+000,-5.029567e+000
3.548134e+003,3.688329e+000,1.904800e+000,-5.739603e+000
3.981072e+003,3.827389e+000,1.812047e+000,-6.494660e+000
4.466836e+003,3.963895e+000,1.712510e+000,-7.289778e+000
5.011873e+003,4.094706e+000,1.607784e+000,-8.119899e+000
5.623413e+003,4.217169e+000,1.499737e+000,-8.980116e+000
6.309573e+003,4.329307e+000,1.390354e+000,-9.865860e+000
7.079458e+003,4.429904e+000,1.281575e+000,-1.077301e+001
7.943282e+003,4.518480e+000,1.175156e+000,-1.169794e+001
8.912510e+003,4.595185e+000,1.072572e+000,-1.263753e+001
1.000000e+004,4.660648e+000,9.749659e-001,-1.358914e+001
1.122018e+004,4.715821e+000,8.831384e-001,-1.455057e+001
1.258925e+004,4.761828e+000,7.975773e-001,-1.552002e+001
1.412538e+004,4.799849e+000,7.185008e-001,-1.649601e+001
1.584893e+004,4.831039e+000,6.459106e-001,-1.747736e+001
1.778279e+004,4.856470e+000,5.796461e-001,-1.846316e+001
1.995262e+004,4.877103e+000,5.194315e-001,-1.945267e+001
2.238721e+004,4.893778e+000,4.649170e-001,-2.044538e+001
2.511887e+004,4.907216e+000,4.157097e-001,-2.144090e+001
2.818383e+004,4.918018e+000,3.713983e-001,-2.243900e+001
3.162278e+004,4.926692e+000,3.315701e-001,-2.343960e+001
3.548134e+004,4.933652e+000,2.958235e-001,-2.444272e+001
3.981072e+004,4.939241e+000,2.637755e-001,-2.544851e+001
4.466836e+004,4.943736e+000,2.350666e-001,-2.645729e+001
5.011872e+004,4.947365e+000,2.093629e-001,-2.746948e+001
5.623413e+004,4.950313e+000,1.863574e-001,-2.848572e+001
6.309573e+004,4.952731e+000,1.657693e-001,-2.950681e+001
7.079458e+004,4.954744e+000,1.473435e-001,-3.053381e+001
7.943282e+004,4.956454e+000,1.308491e-001,-3.156801e+001
8.912509e+004,4.957949e+000,1.160779e-001,-3.261105e+001
1.000000e+005,4.959301e+000,1.028430e-001,-3.366492e+001
